PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Male,AgeImputed,Embarked_C,Embarked_Q,Embarked_S,Embarked_missing,EmbarkedImputed,CabinLetter_A,CabinLetter_B,CabinLetter_C,CabinLetter_D,CabinLetter_E,CabinLetter_F,CabinLetter_G,CabinLetter_T,CabinLetter_missing,CabinLetterImputed,CabinNumber,CabinNumberImputed
487,1,1,35.0,1,0,90.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,93,False
488,0,1,58.0,0,0,29.7,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37,False
489,0,3,30.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
490,1,3,9.0,1,1,15.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
491,0,3,28.0,1,0,19.9667,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
492,0,3,21.0,0,0,7.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
493,0,1,55.0,0,0,30.5,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,30,False
494,0,1,71.0,0,0,49.5042,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
495,0,3,21.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
496,0,3,28.0,0,0,14.4583,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
497,1,1,54.0,1,0,78.2667,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20,False
498,0,3,28.0,0,0,15.1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
499,0,1,25.0,1,2,151.55,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,22,False
500,0,3,24.0,0,0,7.7958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
501,0,3,17.0,0,0,8.6625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
502,0,3,21.0,0,0,7.75,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
503,0,3,28.0,0,0,7.6292,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
504,0,3,37.0,0,0,9.5875,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
505,1,1,16.0,0,0,86.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,79,False
506,0,1,18.0,1,0,108.9,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65,False
507,1,2,33.0,0,2,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
508,1,1,28.0,0,0,26.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
509,0,3,28.0,0,0,22.525,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
510,1,3,26.0,0,0,56.4958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
511,1,3,29.0,0,0,7.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
512,0,3,28.0,0,0,8.05,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
513,1,1,36.0,0,0,26.2875,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25,False
514,1,1,54.0,1,0,59.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
515,0,3,24.0,0,0,7.4958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
516,0,1,47.0,0,0,34.0208,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,46,False
517,1,2,34.0,0,0,10.5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,33,False
518,0,3,28.0,0,0,24.15,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
519,1,2,36.0,1,0,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
520,0,3,32.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
521,1,1,30.0,0,0,93.5,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,73,False
522,0,3,22.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
523,0,3,28.0,0,0,7.225,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
524,1,1,44.0,0,1,57.9792,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,18,False
525,0,3,28.0,0,0,7.2292,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
526,0,3,40.5,0,0,7.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
527,1,2,50.0,0,0,10.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
528,0,1,28.0,0,0,221.7792,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,95,False
529,0,3,39.0,0,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
530,0,2,23.0,2,1,11.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
531,1,2,2.0,1,1,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
532,0,3,28.0,0,0,7.2292,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
533,0,3,17.0,1,1,7.2292,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
534,1,3,28.0,0,2,22.3583,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
535,0,3,30.0,0,0,8.6625,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
536,1,2,7.0,0,2,26.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
537,0,1,45.0,0,0,26.55,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,38,False
538,1,1,30.0,0,0,106.425,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
539,0,3,28.0,0,0,14.5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
540,1,1,22.0,0,2,49.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,39,False
541,1,1,36.0,0,2,71.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,22,False
542,0,3,9.0,4,2,31.275,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
543,0,3,11.0,4,2,31.275,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
544,1,2,32.0,1,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
545,0,1,50.0,1,0,106.425,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,86,False
546,0,1,64.0,0,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
547,1,2,19.0,1,0,26.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
548,1,2,28.0,0,0,13.8625,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
549,0,3,33.0,1,1,20.525,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
550,1,2,8.0,1,1,36.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
551,1,1,17.0,0,2,110.8833,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,70,False
552,0,2,27.0,0,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
553,0,3,28.0,0,0,7.8292,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
554,1,3,22.0,0,0,7.225,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
555,1,3,22.0,0,0,7.775,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
556,0,1,62.0,0,0,26.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
557,1,1,48.0,1,0,39.6,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,False
558,0,1,28.0,0,0,227.525,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
559,1,1,39.0,1,1,79.65,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,67,False
560,1,3,36.0,1,0,17.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
561,0,3,28.0,0,0,7.75,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
562,0,3,40.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
563,0,2,28.0,0,0,13.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
564,0,3,28.0,0,0,8.05,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
565,0,3,28.0,0,0,8.05,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
566,0,3,24.0,2,0,24.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
567,0,3,19.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
568,0,3,29.0,0,4,21.075,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
569,0,3,28.0,0,0,7.2292,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
570,1,3,32.0,0,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
571,1,2,62.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
572,1,1,53.0,2,0,51.4792,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,101,False
573,1,1,36.0,0,0,26.3875,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25,False
574,1,3,28.0,0,0,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
575,0,3,16.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
576,0,3,19.0,0,0,14.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
577,1,2,34.0,0,0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
578,1,1,39.0,1,0,55.9,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,44,False
579,0,3,28.0,1,0,14.4583,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
580,1,3,32.0,0,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
581,1,2,25.0,1,1,30.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
582,1,1,39.0,1,1,110.8833,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68,False
583,0,2,54.0,0,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
584,0,1,36.0,0,0,40.125,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,False
585,0,3,28.0,0,0,8.7125,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
586,1,1,18.0,0,2,79.65,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,68,False
587,0,2,47.0,0,0,15.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
588,1,1,60.0,1,1,79.2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41,False
589,0,3,22.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
590,0,3,28.0,0,0,8.05,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
591,0,3,35.0,0,0,7.125,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
592,1,1,52.0,1,0,78.2667,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20,False
593,0,3,47.0,0,0,7.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
594,0,3,28.0,0,2,7.75,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
595,0,2,37.0,1,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
596,0,3,36.0,1,1,24.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
597,1,2,28.0,0,0,33.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
598,0,3,49.0,0,0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
599,0,3,28.0,0,0,7.225,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
600,1,1,49.0,1,0,56.9292,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,False
601,1,2,24.0,2,1,27.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
602,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
603,0,1,28.0,0,0,42.4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
604,0,3,44.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
605,1,1,35.0,0,0,26.55,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
606,0,3,36.0,1,0,15.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
607,0,3,30.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
608,1,1,27.0,0,0,30.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
609,1,2,22.0,1,2,41.5792,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
610,1,1,40.0,0,0,153.4625,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,125,False
611,0,3,39.0,1,5,31.275,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
612,0,3,28.0,0,0,7.05,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
613,1,3,28.0,1,0,15.5,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
614,0,3,28.0,0,0,7.75,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
615,0,3,35.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
616,1,2,24.0,1,2,65.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
617,0,3,34.0,1,1,14.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
618,0,3,26.0,1,0,16.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
619,1,2,4.0,2,1,39.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4,False
620,0,2,26.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
621,0,3,27.0,1,0,14.4542,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
622,1,1,42.0,1,0,52.5542,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,19,False
623,1,3,20.0,1,1,15.7417,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
624,0,3,21.0,0,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
625,0,3,21.0,0,0,16.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
626,0,1,61.0,0,0,32.3208,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,50,False
627,0,2,57.0,0,0,12.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
628,1,1,21.0,0,0,77.9583,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9,False
629,0,3,26.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
630,0,3,28.0,0,0,7.7333,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
631,1,1,80.0,0,0,30.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,23,False
632,0,3,51.0,0,0,7.0542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
633,1,1,32.0,0,0,30.5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50,False
634,0,1,28.0,0,0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
635,0,3,9.0,3,2,27.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
636,1,2,28.0,0,0,13.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
637,0,3,32.0,0,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
638,0,2,31.0,1,1,26.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
639,0,3,41.0,0,5,39.6875,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
640,0,3,28.0,1,0,16.1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
641,0,3,20.0,0,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
642,1,1,24.0,0,0,69.3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35,False
643,0,3,2.0,3,2,27.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
644,1,3,28.0,0,0,56.4958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
645,1,3,0.75,2,1,19.2583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
646,1,1,48.0,1,0,76.7292,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,33,False
647,0,3,19.0,0,0,7.8958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
648,1,1,56.0,0,0,35.5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,False
649,0,3,28.0,0,0,7.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
650,1,3,23.0,0,0,7.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
651,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
652,1,2,18.0,0,1,23.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
653,0,3,21.0,0,0,8.4333,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
654,1,3,28.0,0,0,7.8292,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
655,0,3,18.0,0,0,6.75,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
656,0,2,24.0,2,0,73.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
657,0,3,28.0,0,0,7.8958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
658,0,3,32.0,1,1,15.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
659,0,2,23.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
660,0,1,58.0,0,2,113.275,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,48,False
661,1,1,50.0,2,0,133.65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
662,0,3,40.0,0,0,7.225,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
663,0,1,47.0,0,0,25.5875,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,58,False
664,0,3,36.0,0,0,7.4958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
665,1,3,20.0,1,0,7.925,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
666,0,2,32.0,2,0,73.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
667,0,2,25.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
668,0,3,28.0,0,0,7.775,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
669,0,3,43.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
670,1,1,28.0,1,0,52.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,126,False
671,1,2,40.0,1,1,39.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
672,0,1,31.0,1,0,52.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,71,False
673,0,2,70.0,0,0,10.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
674,1,2,31.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
675,0,2,28.0,0,0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
676,0,3,18.0,0,0,7.775,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
677,0,3,24.5,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
678,1,3,18.0,0,0,9.8417,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
679,0,3,43.0,1,6,46.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
680,1,1,36.0,0,1,512.3292,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,51,False
681,0,3,28.0,0,0,8.1375,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
682,1,1,27.0,0,0,76.7292,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49,False
683,0,3,20.0,0,0,9.225,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
684,0,3,14.0,5,2,46.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
685,0,2,60.0,1,1,39.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
686,0,2,25.0,1,2,41.5792,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
687,0,3,14.0,4,1,39.6875,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
688,0,3,19.0,0,0,10.1708,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
689,0,3,18.0,0,0,7.7958,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
690,1,1,15.0,0,1,211.3375,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5,False
691,1,1,31.0,1,0,57.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,20,False
692,1,3,4.0,0,1,13.4167,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
693,1,3,28.0,0,0,56.4958,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
694,0,3,25.0,0,0,7.225,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
695,0,1,60.0,0,0,26.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
696,0,2,52.0,0,0,13.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
697,0,3,44.0,0,0,8.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
698,1,3,28.0,0,0,7.7333,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
699,0,1,49.0,1,1,110.8833,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,68,False
700,0,3,42.0,0,0,7.65,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,True
701,1,1,18.0,1,0,227.525,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,62,False
702,1,1,35.0,0,0,26.2875,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24,False
703,0,3,18.0,0,1,14.4542,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
704,0,3,25.0,0,0,7.7417,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
705,0,3,26.0,1,0,7.8542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
706,0,2,39.0,0,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
707,1,2,45.0,0,0,13.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
708,1,1,42.0,0,0,26.2875,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24,False
709,1,1,22.0,0,0,151.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
710,1,3,28.0,1,1,15.2458,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
711,1,1,24.0,0,0,49.5042,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,90,False
712,0,1,28.0,0,0,26.55,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,124,False
713,1,1,48.0,1,0,52.0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,126,False
714,0,3,29.0,0,0,9.4833,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
715,0,2,52.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
716,0,3,19.0,0,0,7.65,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,True
717,1,1,38.0,0,0,227.525,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45,False
718,1,2,27.0,0,0,10.5,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,101,False
719,0,3,28.0,0,0,15.5,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
720,0,3,33.0,0,0,7.775,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
721,1,2,6.0,0,1,33.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
722,0,3,17.0,1,0,7.0542,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
723,0,2,34.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
724,0,2,50.0,0,0,13.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
725,1,1,27.0,1,0,53.1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8,False
726,0,3,20.0,0,0,8.6625,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
727,1,2,30.0,3,0,21.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
728,1,3,28.0,0,0,7.7375,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,True
729,0,2,25.0,1,0,26.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
730,0,3,25.0,1,0,7.925,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,True
731,1,1,29.0,0,0,211.3375,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5,False
